"","X","sample_year","haul_date","cruise_id","event_code","station_id","gear","gear_performance","tow_type","nbs_strata","master_station_name","oceanographic_domain","large_marine_ecosystem","region","eq_latitude","eq_longitude","event.notes","species_tsn","common_name","scientific_name","lhs_code","salmon_maturity","sex","length","length_type","weight","scale_card_number","scale_card_position","otolith_number","stomach_flag","genetic_number","genetic_flag","notes","fish_number","scale_position_pref_code","gonad_weight","caloric_number","isotope_number","stomach_number","barcode","fat_meter"
"2221",2221,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",60,"TL",NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"2222",2222,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",60,"TL",NA,NA,NA,NA,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"2223",2223,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",60,"TL",NA,NA,NA,NA,0,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
"2224",2224,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",60,"TL",NA,NA,NA,NA,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
"2225",2225,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",60,"TL",NA,NA,NA,NA,0,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA
"2226",2226,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",60,"TL",NA,NA,NA,NA,0,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA
"2227",2227,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",60,"TL",NA,NA,NA,NA,0,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA
"2228",2228,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",60,"TL",NA,NA,NA,NA,0,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA
"2229",2229,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",60,"TL",NA,NA,NA,NA,0,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA
"2230",2230,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",60,"TL",NA,NA,NA,NA,0,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA
"2231",2231,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",60,"TL",NA,NA,NA,NA,0,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA
"2232",2232,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",60,"TL",NA,NA,NA,NA,0,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA
"2233",2233,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",60,"TL",NA,NA,NA,NA,0,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA
"2234",2234,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",60,"TL",NA,NA,NA,NA,0,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA
"2235",2235,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",60,"TL",NA,NA,NA,NA,0,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA
"2236",2236,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",70,"TL",NA,NA,NA,NA,0,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA
"2237",2237,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",70,"TL",NA,NA,NA,NA,0,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA
"2238",2238,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",70,"TL",NA,NA,NA,NA,0,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA
"2239",2239,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",70,"TL",NA,NA,NA,NA,0,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA
"2240",2240,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",70,"TL",NA,NA,NA,NA,0,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA
"2241",2241,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",70,"TL",NA,NA,NA,NA,0,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA
"2242",2242,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",70,"TL",NA,NA,NA,NA,0,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA
"2243",2243,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",70,"TL",NA,NA,NA,NA,0,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA
"2244",2244,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",70,"TL",NA,NA,NA,NA,0,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA
"2245",2245,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",70,"TL",NA,NA,NA,NA,0,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA
"2246",2246,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",70,"TL",NA,NA,NA,NA,0,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA
"2247",2247,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",70,"TL",NA,NA,NA,NA,0,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA
"2248",2248,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",70,"TL",NA,NA,NA,NA,0,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA
"2249",2249,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",70,"TL",NA,NA,NA,NA,0,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA
"2250",2250,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",70,"TL",NA,NA,NA,NA,0,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA
"2251",2251,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",70,"TL",NA,NA,NA,NA,0,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA
"2252",2252,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",70,"TL",NA,NA,NA,NA,0,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA
"2253",2253,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",70,"TL",NA,NA,NA,NA,0,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA
"2254",2254,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",70,"TL",NA,NA,NA,NA,0,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA
"2255",2255,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",70,"TL",NA,NA,NA,NA,0,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA
"2256",2256,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",70,"TL",NA,NA,NA,NA,0,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA
"2257",2257,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",70,"TL",NA,NA,NA,NA,0,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA
"2258",2258,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",70,"TL",NA,NA,NA,NA,0,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
"2259",2259,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",70,"TL",NA,NA,NA,NA,0,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA
"2260",2260,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",70,"TL",NA,NA,NA,NA,0,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA
"2261",2261,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",70,"TL",NA,NA,NA,NA,0,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA
"2262",2262,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",70,"TL",NA,NA,NA,NA,0,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA
"2263",2263,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",70,"TL",NA,NA,NA,NA,0,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA
"2264",2264,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",80,"TL",NA,NA,NA,NA,0,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA
"2265",2265,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",80,"TL",NA,NA,NA,NA,0,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA
"2266",2266,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",80,"TL",NA,NA,NA,NA,0,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA
"2267",2267,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",80,"TL",NA,NA,NA,NA,0,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA
"2268",2268,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",80,"TL",NA,NA,NA,NA,0,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA
"2269",2269,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",80,"TL",NA,NA,NA,NA,0,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA
"2270",2270,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",80,"TL",NA,NA,NA,NA,0,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA
"2271",2271,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",80,"TL",NA,NA,NA,NA,0,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA
"2272",2272,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",80,"TL",NA,NA,NA,NA,0,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA
"2273",2273,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",80,"TL",NA,NA,NA,NA,0,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA
"2274",2274,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",80,"TL",NA,NA,NA,NA,0,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA
"2275",2275,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",80,"TL",NA,NA,NA,NA,0,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,NA
"2276",2276,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",80,"TL",NA,NA,NA,NA,0,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,NA
"2277",2277,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",80,"TL",NA,NA,NA,NA,0,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA
"2278",2278,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",80,"TL",NA,NA,NA,NA,0,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA
"2279",2279,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",80,"TL",NA,NA,NA,NA,0,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA
"2280",2280,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",80,"TL",NA,NA,NA,NA,0,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
"2281",2281,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",80,"TL",NA,NA,NA,NA,0,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,NA
"2282",2282,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",80,"TL",NA,NA,NA,NA,0,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,NA
"2283",2283,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",80,"TL",NA,NA,NA,NA,0,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA
"2284",2284,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",80,"TL",NA,NA,NA,NA,0,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA
"2285",2285,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",80,"TL",NA,NA,NA,NA,0,NA,NA,NA,71,NA,NA,NA,NA,NA,NA,NA
"2286",2286,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",80,"TL",NA,NA,NA,NA,0,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,NA
"2287",2287,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",90,"TL",NA,NA,NA,NA,0,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,NA
"2288",2288,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",90,"TL",NA,NA,NA,NA,0,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,NA
"2289",2289,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",90,"TL",NA,NA,NA,NA,0,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA
"2290",2290,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",90,"TL",NA,NA,NA,NA,0,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,NA
"2291",2291,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",90,"TL",NA,NA,NA,NA,0,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA
"2292",2292,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",90,"TL",NA,NA,NA,NA,0,NA,NA,NA,78,NA,NA,NA,NA,NA,NA,NA
"2293",2293,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",90,"TL",NA,NA,NA,NA,0,NA,NA,NA,79,NA,NA,NA,NA,NA,NA,NA
"2294",2294,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",90,"TL",NA,NA,NA,NA,0,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA
"2295",2295,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",90,"TL",NA,NA,NA,NA,0,NA,NA,NA,81,NA,NA,NA,NA,NA,NA,NA
"2296",2296,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",90,"TL",NA,NA,NA,NA,0,NA,NA,NA,82,NA,NA,NA,NA,NA,NA,NA
"2297",2297,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",90,"TL",NA,NA,NA,NA,0,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,NA
"2298",2298,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,NA,84,NA,NA,NA,NA,NA,NA,NA
"2299",2299,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA
"2300",2300,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,NA,86,NA,NA,NA,NA,NA,NA,NA
"2301",2301,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,NA,87,NA,NA,NA,NA,NA,NA,NA
"2302",2302,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,NA,88,NA,NA,NA,NA,NA,NA,NA
"2303",2303,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,NA,89,NA,NA,NA,NA,NA,NA,NA
"2304",2304,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",100,"TL",NA,NA,NA,NA,0,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA
"2305",2305,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",110,"TL",NA,NA,NA,NA,0,NA,NA,NA,91,NA,NA,NA,NA,NA,NA,NA
"2306",2306,2005,"2005-08-22","SS0501",3,20050101028,"CAN","S","S",0,"58-165",1,"Bering Sea","SEBS",58.0227,-164.9763,NA,164711,"Pacific Cod","Gadus macrocephalus","A0",NA,"U",110,"TL",NA,NA,NA,NA,0,NA,NA,NA,92,NA,NA,NA,NA,NA,NA,NA
